xPos,yPos
-93.62451331488613,306.4517791709834
-94.34620115137317,306.8684458376501
-95.0678889878602,306.4517791709834
-95.78957682434724,306.8684458376501
-96.51126466083427,306.4517791709834
-97.2329524973213,306.8684458376501
-97.95464033380834,306.4517791709834
-98.67632817029538,306.8684458376501
-99.39801600678241,306.4517791709834
-100.11970384326945,306.8684458376501
-100.84139167975648,306.4517791709834
-101.56307951624352,306.8684458376501
-102.28476735273055,306.4517791709834
-103.00645518921759,306.8684458376501
-103.72814302570463,306.4517791709834
-104.44983086219166,306.8684458376501
-105.1715186986787,306.4517791709834
-105.89320653516573,306.8684458376501
-106.61489437165277,306.4517791709834
-107.3365822081398,306.8684458376501
-108.05827004462684,306.4517791709834
-108.77995788111387,306.8684458376501
-109.50164571760091,306.4517791709834
-110.22333355408794,306.8684458376501
-110.94502139057498,306.4517791709834
-111.66670922706201,306.8684458376501
-112.38839706354905,306.4517791709834
-113.11008490003609,306.8684458376501
-113.83177273652312,306.4517791709834
-114.55346057301016,306.8684458376501
-115.27514840949719,306.4517791709834
-115.99683624598423,306.8684458376501
-116.71852408247126,306.4517791709834
-117.4402119189583,306.8684458376501
-118.16189975544533,306.4517791709834
-118.88358759193237,306.8684458376501
-119.6052754284194,306.4517791709834
-120.32696326490644,306.8684458376501
-121.04865110139347,306.4517791709834
-121.77033893788051,306.8684458376501
-122.49202677436755,306.4517791709834
-123.21371461085458,306.8684458376501
-123.93540244734162,306.4517791709834
-124.65709028382865,306.8684458376501
-125.37877812031569,306.4517791709834
-126.10046595680272,306.8684458376501
-126.82215379328976,306.4517791709834
-127.5438416297768,306.8684458376501
-128.2655294662638,306.4517791709834
-128.98721730275085,306.8684458376501
-129.70890513923788,306.4517791709834
-130.43059297572492,306.8684458376501
-131.15228081221196,306.4517791709834
-131.873968648699,306.8684458376501
-132.59565648518603,306.4517791709834
-133.31734432167306,306.8684458376501
-134.0390321581601,306.4517791709834
-134.76071999464713,306.8684458376501
-135.48240783113417,306.4517791709834
-136.2040956676212,306.8684458376501
-136.92578350410824,306.4517791709834
-137.64747134059527,306.8684458376501
-138.3691591770823,306.4517791709834
-139.09084701356934,306.8684458376501
-139.81253485005638,306.4517791709834
-140.53422268654342,306.8684458376501
-141.25591052303045,306.4517791709834
-141.9775983595175,306.8684458376501
-142.69928619600452,306.4517791709834
-143.42097403249156,306.8684458376501
-144.1426618689786,306.4517791709834
-144.86434970546563,306.8684458376501
-145.58603754195266,306.4517791709834
-146.3077253784397,306.8684458376501
-147.02941321492673,306.4517791709834
-147.75110105141377,306.8684458376501
-148.4727888879008,306.4517791709834
-149.19447672438784,306.8684458376501
-149.91616456087488,306.4517791709834
-150.6378523973619,306.8684458376501
-151.35954023384895,306.4517791709834
-152.08122807033598,306.8684458376501
-152.80291590682302,306.4517791709834
-153.52460374331005,306.8684458376501
-154.2462915797971,306.4517791709834
-154.96797941628412,306.8684458376501
-155.68966725277116,306.4517791709834
-156.4113550892582,306.8684458376501
-157.13304292574523,306.4517791709834
-157.85473076223226,306.8684458376501
-158.5764185987193,306.4517791709834
-159.29810643520634,306.8684458376501
-160.01979427169337,306.4517791709834
-160.7414821081804,306.8684458376501
-161.46316994466744,306.4517791709834
-162.18485778115448,306.8684458376501
-162.9065456176415,306.4517791709834
-163.62823345412855,306.8684458376501
-164.34992129061558,306.4517791709834
-165.07160912710262,306.8684458376501
-165.79329696358965,306.4517791709834
-166.5149848000767,306.8684458376501
-167.23667263656372,306.4517791709834
-167.95836047305076,306.8684458376501
-168.6800483095378,306.4517791709834
-169.40173614602483,306.8684458376501
-170.12342398251187,306.4517791709834
-170.8451118189989,306.8684458376501
-171.56679965548594,306.4517791709834
-172.28848749197297,306.8684458376501
-173.01017532846,306.4517791709834
-173.73186316494704,306.8684458376501
-172.73186316494704,306.8684458376501
-171.73186316494704,306.8684458376501
-170.73186316494704,306.8684458376501
-169.73186316494704,306.8684458376501
-168.73186316494704,306.8684458376501
-167.73186316494704,306.8684458376501
-166.73186316494704,306.8684458376501
-165.73186316494704,306.8684458376501
-164.73186316494704,306.8684458376501
-163.73186316494704,306.8684458376501
-162.73186316494704,306.8684458376501
-161.73186316494704,306.8684458376501
-160.73186316494704,306.8684458376501
-159.73186316494704,306.8684458376501
-158.73186316494704,306.8684458376501
-157.73186316494704,306.8684458376501
-156.73186316494704,306.8684458376501
-155.73186316494704,306.8684458376501
-154.73186316494704,306.8684458376501
-153.73186316494704,306.8684458376501
-152.73186316494704,306.8684458376501
-151.73186316494704,306.8684458376501
-150.73186316494704,306.8684458376501
-149.73186316494704,306.8684458376501
-148.73186316494704,306.8684458376501
-147.73186316494704,306.8684458376501
-146.73186316494704,306.8684458376501
-145.73186316494704,306.8684458376501
-144.73186316494704,306.8684458376501
-143.73186316494704,306.8684458376501
-142.73186316494704,306.8684458376501
-141.73186316494704,306.8684458376501
-140.73186316494704,306.8684458376501
-139.73186316494704,306.8684458376501
-138.73186316494704,306.8684458376501
-137.73186316494704,306.8684458376501
-136.73186316494704,306.8684458376501
-135.73186316494704,306.8684458376501
-134.73186316494704,306.8684458376501
-133.73186316494704,306.8684458376501
-132.73186316494704,306.8684458376501
-131.73186316494704,306.8684458376501
-130.73186316494704,306.8684458376501
-129.73186316494704,306.8684458376501
-128.73186316494704,306.8684458376501
-127.73186316494704,306.8684458376501
-126.73186316494704,306.8684458376501
-125.73186316494704,306.8684458376501
-124.73186316494704,306.8684458376501
-123.73186316494704,306.8684458376501
-122.73186316494704,306.8684458376501
-121.73186316494704,306.8684458376501
-120.73186316494704,306.8684458376501
-119.73186316494704,306.8684458376501
-118.73186316494704,306.8684458376501
-117.73186316494704,306.8684458376501
-116.73186316494704,306.8684458376501
-115.73186316494704,306.8684458376501
-114.73186316494704,306.8684458376501
-113.73186316494704,306.8684458376501
-112.73186316494704,306.8684458376501
-111.73186316494704,306.8684458376501
-110.73186316494704,306.8684458376501
-109.73186316494704,306.8684458376501
-108.73186316494704,306.8684458376501
-107.73186316494704,306.8684458376501
-106.73186316494704,306.8684458376501
-105.73186316494704,306.8684458376501
-104.73186316494704,306.8684458376501
-103.73186316494704,306.8684458376501
-102.73186316494704,306.8684458376501
-101.73186316494704,306.8684458376501
-100.73186316494704,306.8684458376501
-99.73186316494704,306.8684458376501
-98.73186316494704,306.8684458376501
-97.73186316494704,306.8684458376501
-96.73186316494704,306.8684458376501
-95.73186316494704,306.8684458376501
-94.73186316494704,306.8684458376501
-93.73186316494704,306.8684458376501
-92.73186316494704,306.8684458376501
-91.73186316494704,306.8684458376501
-90.73186316494704,306.8684458376501
-89.73186316494704,306.8684458376501
-88.73186316494704,306.8684458376501
-87.73186316494704,306.8684458376501
-86.73186316494704,306.8684458376501
-85.73186316494704,306.8684458376501
-84.73186316494704,306.8684458376501
-83.73186316494704,306.8684458376501
-82.73186316494704,306.8684458376501
-81.73186316494704,306.8684458376501
-80.73186316494704,306.8684458376501
-79.73186316494704,306.8684458376501
-78.73186316494704,306.8684458376501
-77.73186316494704,306.8684458376501
-76.73186316494704,306.8684458376501
-75.73186316494704,306.8684458376501
-74.73186316494704,306.8684458376501
-73.73186316494704,306.8684458376501
-72.73186316494704,306.8684458376501
-71.73186316494704,306.8684458376501
-70.73186316494704,306.8684458376501
-69.73186316494704,306.8684458376501
-68.73186316494704,306.8684458376501
-67.73186316494704,306.8684458376501
-66.73186316494704,306.8684458376501
-65.73186316494704,306.8684458376501
-64.73186316494704,306.8684458376501
-63.73186316494704,306.8684458376501
-62.73186316494704,306.8684458376501
-61.73186316494704,306.8684458376501
-60.73186316494704,306.8684458376501
-59.73186316494704,306.8684458376501
-58.73186316494704,306.8684458376501
-57.73186316494704,306.8684458376501
-56.73186316494704,306.8684458376501
-55.73186316494704,306.8684458376501
-54.73186316494704,306.8684458376501
-53.73186316494704,306.8684458376501
-52.73186316494704,306.8684458376501
-51.73186316494704,306.8684458376501
-50.73186316494704,306.8684458376501
-49.73186316494704,306.8684458376501
-48.73186316494704,306.8684458376501
-47.73186316494704,306.8684458376501
-46.73186316494704,306.8684458376501
-45.73186316494704,306.8684458376501
-44.73186316494704,306.8684458376501
-43.73186316494704,306.8684458376501
-42.73186316494704,306.8684458376501
-41.73186316494704,306.8684458376501
-40.73186316494704,306.8684458376501
-39.73186316494704,306.8684458376501
-38.73186316494704,306.8684458376501
-37.73186316494704,306.8684458376501
-36.73186316494704,306.8684458376501
-35.73186316494704,306.8684458376501
-34.73186316494704,306.8684458376501
-33.73186316494704,306.8684458376501
-32.73186316494704,306.8684458376501
-31.731863164947043,306.8684458376501
-30.731863164947043,306.8684458376501
-29.731863164947043,306.8684458376501
-28.731863164947043,306.8684458376501
-27.731863164947043,306.8684458376501
-26.731863164947043,306.8684458376501
-25.731863164947043,306.8684458376501
-24.731863164947043,306.8684458376501
-23.731863164947043,306.8684458376501
-22.731863164947043,306.8684458376501
-21.731863164947043,306.8684458376501
-20.731863164947043,306.8684458376501
-19.731863164947043,306.8684458376501
-18.731863164947043,306.8684458376501
-17.731863164947043,306.8684458376501
-16.731863164947043,306.8684458376501
-15.731863164947043,306.8684458376501
-14.731863164947043,306.8684458376501
-13.731863164947043,306.8684458376501
-12.731863164947043,306.8684458376501
-11.731863164947043,306.8684458376501
-10.731863164947043,306.8684458376501
-9.731863164947043,306.8684458376501
-8.731863164947043,306.8684458376501
-7.731863164947043,306.8684458376501
-6.731863164947043,306.8684458376501
-5.731863164947043,306.8684458376501
-4.731863164947043,306.8684458376501
-3.7318631649470433,306.8684458376501
-2.7318631649470433,306.8684458376501
-1.7318631649470433,306.8684458376501
-0.7318631649470433,306.8684458376501
0.2681368350529567,306.8684458376501
1.2681368350529567,306.8684458376501
2.2681368350529567,306.8684458376501
3.2681368350529567,306.8684458376501
4.268136835052957,306.8684458376501
5.268136835052957,306.8684458376501
6.268136835052957,306.8684458376501
7.268136835052957,306.8684458376501
8.268136835052957,306.8684458376501
9.268136835052957,306.8684458376501
10.268136835052957,306.8684458376501
11.268136835052957,306.8684458376501
12.268136835052957,306.8684458376501
13.268136835052957,306.8684458376501
14.268136835052957,306.8684458376501
15.268136835052957,306.8684458376501
16.268136835052957,306.8684458376501
17.268136835052957,306.8684458376501
18.268136835052957,306.8684458376501
19.268136835052957,306.8684458376501
20.268136835052957,306.8684458376501
21.268136835052957,306.8684458376501
22.268136835052957,306.8684458376501
23.268136835052957,306.8684458376501
24.268136835052957,306.8684458376501
25.268136835052957,306.8684458376501
26.268136835052957,306.8684458376501
27.268136835052957,306.8684458376501
28.268136835052957,306.8684458376501
29.268136835052957,306.8684458376501
30.268136835052957,306.8684458376501
31.268136835052957,306.8684458376501
32.26813683505296,306.8684458376501
33.26813683505296,306.8684458376501
34.26813683505296,306.8684458376501
35.26813683505296,306.8684458376501
36.26813683505296,306.8684458376501
37.26813683505296,306.8684458376501
38.26813683505296,306.8684458376501
39.26813683505296,306.8684458376501
40.26813683505296,306.8684458376501
41.26813683505296,306.8684458376501
42.26813683505296,306.8684458376501
43.26813683505296,306.8684458376501
44.26813683505296,306.8684458376501
45.26813683505296,306.8684458376501
46.26813683505296,306.8684458376501
47.26813683505296,306.8684458376501
48.26813683505296,306.8684458376501
49.26813683505296,306.8684458376501
50.26813683505296,306.8684458376501
51.26813683505296,306.8684458376501
52.26813683505296,306.8684458376501
53.26813683505296,306.8684458376501
54.26813683505296,306.8684458376501
55.26813683505296,306.8684458376501
56.26813683505296,306.8684458376501
57.26813683505296,306.8684458376501
58.26813683505296,306.8684458376501
59.26813683505296,306.8684458376501
60.26813683505296,306.8684458376501
61.26813683505296,306.8684458376501
62.26813683505296,306.8684458376501
63.26813683505296,306.8684458376501
64.26813683505296,306.8684458376501
65.26813683505296,306.8684458376501
66.10147016838629,306.8684458376501
66.93480350171961,306.8684458376501
67.76813683505294,306.8684458376501
68.60147016838627,306.8684458376501
69.4348035017196,306.8684458376501
70.26813683505293,306.8684458376501
71.10147016838626,306.8684458376501
71.93480350171959,306.8684458376501
72.76813683505291,306.8684458376501
73.60147016838624,306.8684458376501
74.43480350171957,306.8684458376501
75.2681368350529,306.8684458376501
76.10147016838623,306.8684458376501
76.93480350171956,306.8684458376501
77.76813683505289,306.8684458376501
78.60147016838621,306.8684458376501
79.43480350171954,306.8684458376501
80.26813683505287,306.8684458376501
81.1014701683862,306.8684458376501
81.93480350171953,306.8684458376501
82.76813683505286,306.8684458376501
83.60147016838619,306.8684458376501
84.43480350171951,306.8684458376501
85.26813683505284,306.8684458376501
86.10147016838617,306.8684458376501
86.9348035017195,306.8684458376501
87.76813683505283,306.8684458376501
88.60147016838616,306.8684458376501
89.43480350171949,306.8684458376501
90.26813683505281,306.8684458376501
91.10147016838614,306.8684458376501
91.93480350171947,306.8684458376501
92.7681368350528,306.8684458376501
93.60147016838613,306.8684458376501
94.43480350171946,306.8684458376501
95.26813683505279,306.8684458376501
96.10147016838611,306.8684458376501
96.93480350171944,306.8684458376501
97.76813683505277,306.8684458376501
98.6014701683861,306.8684458376501
99.43480350171943,306.8684458376501
100.26813683505276,306.8684458376501
101.10147016838609,306.8684458376501
101.93480350171941,306.8684458376501
102.76813683505274,306.8684458376501
103.60147016838607,306.8684458376501
104.4348035017194,306.8684458376501
105.26813683505273,306.8684458376501
106.10147016838606,306.8684458376501
106.93480350171939,306.8684458376501
107.76813683505272,306.8684458376501
108.60147016838604,306.8684458376501
109.43480350171937,306.8684458376501
110.2681368350527,306.8684458376501
111.10147016838603,306.8684458376501
111.93480350171936,306.8684458376501
112.76813683505269,306.8684458376501
113.60147016838602,306.8684458376501
114.43480350171934,306.8684458376501
113.93480350171934,306.00242043386567
113.43480350171934,305.13639503008125
112.93480350171934,304.2703696262968
112.43480350171934,303.4043442225124
111.93480350171934,302.538318818728
111.43480350171934,301.67229341494357
110.93480350171934,300.80626801115915
110.43480350171934,299.9402426073747
109.93480350171934,299.0742172035903
109.43480350171934,298.2081917998059
108.93480350171934,297.34216639602147
108.43480350171934,296.47614099223705
107.93480350171934,295.61011558845263
107.43480350171934,294.7440901846682
106.93480350171934,293.8780647808838
106.43480350171934,293.01203937709937
105.93480350171934,292.14601397331495
105.43480350171934,291.27998856953053
104.93480350171934,290.4139631657461
104.43480350171934,289.5479377619617
103.93480350171934,288.68191235817727
103.43480350171934,287.81588695439285
102.93480350171934,286.94986155060843
102.43480350171934,286.083836146824
101.93480350171934,285.2178107430396
101.43480350171934,284.3517853392552
100.93480350171934,283.48575993547075
100.43480350171934,282.61973453168633
99.93480350171934,281.7537091279019
99.43480350171934,280.8876837241175
98.93480350171934,280.0216583203331
98.43480350171934,279.15563291654865
97.93480350171934,278.28960751276423
97.43480350171934,277.4235821089798
96.93480350171934,276.5575567051954
96.43480350171934,275.691531301411
95.93480350171934,274.82550589762656
95.43480350171934,273.95948049384214
94.93480350171934,273.0934550900577
94.43480350171934,272.2274296862733
93.93480350171934,271.3614042824889
93.43480350171934,270.49537887870446
92.93480350171934,269.62935347492004
92.43480350171934,268.7633280711356
91.93480350171934,267.8973026673512
91.43480350171934,267.0312772635668
90.93480350171934,266.16525185978236
90.43480350171934,265.29922645599794
89.93480350171934,264.4332010522135
89.43480350171934,263.5671756484291
88.93480350171934,262.7011502446447
88.43480350171934,261.83512484086026
87.93480350171934,260.96909943707584
87.43480350171934,260.1030740332914
86.93480350171934,259.237048629507
86.43480350171934,258.3710232257226
85.93480350171934,257.50499782193816
85.43480350171934,256.63897241815374
84.93480350171934,255.7729470143693
84.43480350171934,254.90692161058485
83.93480350171934,254.0408962068004
83.43480350171934,253.17487080301595
82.93480350171934,252.3088453992315
82.43480350171934,251.44281999544705
81.93480350171934,250.5767945916626
81.43480350171934,249.71076918787816
80.93480350171934,248.8447437840937
80.43480350171934,247.97871838030926
79.93480350171934,247.1126929765248
79.43480350171934,246.24666757274036
78.93480350171934,245.38064216895592
78.43480350171934,244.51461676517147
77.93480350171934,243.64859136138702
77.43480350171934,242.78256595760257
76.93480350171934,241.91654055381812
76.43480350171934,241.05051515003368
75.93480350171934,240.18448974624923
75.43480350171934,239.31846434246478
74.93480350171934,238.45243893868033
74.43480350171934,237.58641353489588
73.93480350171934,236.72038813111143
73.43480350171934,235.854362727327
72.93480350171934,234.98833732354254
72.43480350171934,234.1223119197581
71.93480350171934,233.25628651597364
71.43480350171934,232.3902611121892
70.93480350171934,231.52423570840475
70.43480350171934,230.6582103046203
69.93480350171934,229.79218490083585
69.43480350171934,228.9261594970514
68.93480350171934,228.06013409326695
68.43480350171934,227.1941086894825
67.93480350171934,226.32808328569806
67.43480350171934,225.4620578819136
66.93480350171934,224.59603247812916
66.43480350171934,223.7300070743447
65.93480350171934,222.86398167056026
65.43480350171934,221.99795626677582
64.93480350171934,221.13193086299137
64.43480350171934,220.26590545920692
63.934803501719344,219.39988005542247
63.434803501719344,218.53385465163802
62.934803501719344,217.66782924785358
62.434803501719344,216.80180384406913
61.934803501719344,215.93577844028468
61.434803501719344,215.06975303650023
60.934803501719344,214.20372763271578
60.434803501719344,213.33770222893133
59.934803501719344,212.4716768251469
59.434803501719344,211.60565142136244
58.934803501719344,210.739626017578
58.434803501719344,209.87360061379354
57.934803501719344,209.0075752100091
57.434803501719344,208.14154980622465
56.934803501719344,207.2755244024402
56.434803501719344,206.40949899865575
55.934803501719344,205.5434735948713
55.434803501719344,204.67744819108685
54.934803501719344,203.8114227873024
54.434803501719344,202.94539738351796
53.934803501719344,202.0793719797335
53.434803501719344,201.21334657594906
52.934803501719344,200.3473211721646
52.434803501719344,199.48129576838016
51.934803501719344,198.61527036459572
51.434803501719344,197.74924496081127
50.934803501719344,196.88321955702682
50.434803501719344,196.01719415324237
49.934803501719344,195.15116874945792
49.434803501719344,194.28514334567348
48.934803501719344,193.41911794188903
48.434803501719344,192.55309253810458
47.934803501719344,191.68706713432013
47.434803501719344,190.82104173053568
46.934803501719344,189.95501632675123
46.434803501719344,189.0889909229668
45.934803501719344,188.22296551918234
45.434803501719344,187.3569401153979
44.934803501719344,186.49091471161344
44.434803501719344,185.624889307829
43.934803501719344,184.75886390404455
43.434803501719344,183.8928385002601
42.934803501719344,183.02681309647565
42.434803501719344,182.1607876926912
41.934803501719344,181.29476228890675
41.434803501719344,180.4287368851223
40.934803501719344,179.56271148133786
40.434803501719344,178.6966860775534
39.934803501719344,177.83066067376896
39.434803501719344,176.9646352699845
38.934803501719344,176.09860986620006
38.434803501719344,175.23258446241562
37.934803501719344,174.36655905863117
37.434803501719344,173.50053365484672
36.934803501719344,172.63450825106227
36.434803501719344,171.76848284727782
35.934803501719344,170.90245744349338
35.434803501719344,170.03643203970893
34.934803501719344,169.17040663592448
34.434803501719344,168.30438123214003
33.934803501719344,167.43835582835558
33.434803501719344,166.57233042457113
32.934803501719344,165.7063050207867
32.434803501719344,164.84027961700224
31.934803501719344,163.9742542132178
31.434803501719344,163.10822880943334
30.934803501719344,162.2422034056489
30.434803501719344,161.37617800186445
29.934803501719344,160.51015259808
29.434803501719344,159.64412719429555
28.934803501719344,158.7781017905111
28.434803501719344,157.91207638672665
27.934803501719344,157.0460509829422
27.434803501719344,156.18002557915776
26.934803501719344,155.3140001753733
26.434803501719344,154.44797477158886
25.934803501719344,153.5819493678044
25.434803501719344,152.71592396401996
24.934803501719344,151.84989856023552
24.434803501719344,150.98387315645107
23.934803501719344,150.11784775266662
23.434803501719344,149.25182234888217
22.934803501719344,148.38579694509772
22.434803501719344,147.51977154131328
21.934803501719344,146.65374613752883
21.434803501719344,145.78772073374438
20.934803501719344,144.92169532995993
20.434803501719344,144.05566992617548
19.934803501719344,143.18964452239103
19.434803501719344,142.3236191186066
18.934803501719344,141.45759371482214
18.434803501719344,140.5915683110377
17.934803501719344,139.72554290725324
17.434803501719344,138.8595175034688
16.934803501719344,137.99349209968435
16.434803501719344,137.1274666958999
15.934803501719344,136.26144129211545
15.434803501719344,135.395415888331
14.934803501719344,134.52939048454655
14.434803501719344,133.6633650807621
13.934803501719344,132.79733967697766
13.434803501719344,131.9313142731932
12.934803501719344,131.06528886940876
12.434803501719344,130.1992634656243
11.934803501719344,129.33323806183986
11.434803501719344,128.46721265805542
10.934803501719344,127.60118725427098
10.434803501719344,126.73516185048655
9.934803501719344,125.86913644670211
9.434803501719344,125.00311104291768
8.934803501719344,124.13708563913325
8.434803501719344,123.27106023534881
7.934803501719344,122.40503483156438
7.434803501719344,121.53900942777994
6.934803501719344,120.67298402399551
6.434803501719344,119.80695862021108
5.934803501719344,118.94093321642664
5.434803501719344,118.07490781264221
4.934803501719344,117.20888240885778
4.434803501719344,116.34285700507334
3.934803501719344,115.47683160128891
3.434803501719344,114.61080619750447
2.934803501719344,113.74478079372004
2.434803501719344,112.8787553899356
1.9348035017193441,112.01272998615117
1.4348035017193443,111.14670458236674
0.9348035017193446,110.2806791785823
0.4348035017193448,109.41465377479787
-0.06519649828065499,108.54862837101344
-0.5651964982806548,107.682602967229
-1.0651964982806545,106.81657756344457
-1.5651964982806543,105.95055215966013
-2.0651964982806543,105.0845267558757
-2.5651964982806543,104.21850135209127
-3.0651964982806543,103.35247594830683
-3.5651964982806543,102.4864505445224
-4.065196498280654,101.62042514073796
-4.565196498280654,100.75439973695353
-5.065196498280654,99.8883743331691
-5.565196498280654,99.02234892938466
-6.065196498280654,98.15632352560023
-6.565196498280654,97.2902981218158
-7.065196498280654,96.42427271803136
-7.565196498280654,95.55824731424693
-8.065196498280654,94.6922219104625
-8.565196498280654,93.82619650667806
-9.065196498280654,92.96017110289363
-9.565196498280654,92.09414569910919
-10.065196498280654,91.22812029532476
-10.565196498280654,90.36209489154032
-11.065196498280654,89.49606948775589
-11.565196498280654,88.63004408397146
-12.065196498280654,87.76401868018702
-12.565196498280654,86.89799327640259
-13.065196498280654,86.03196787261815
-13.565196498280654,85.16594246883372
-14.065196498280654,84.29991706504929
-14.565196498280654,83.43389166126485
-15.065196498280654,82.56786625748042
-15.565196498280654,81.70184085369598
-16.065196498280653,80.83581544991155
-16.565196498280653,79.96979004612712
-17.065196498280653,79.10376464234268
-17.565196498280653,78.23773923855825
-18.065196498280653,77.37171383477381
-18.565196498280653,76.50568843098938
-19.065196498280653,75.63966302720495
-19.565196498280653,74.77363762342051
-20.065196498280653,73.90761221963608
-20.565196498280653,73.04158681585164
-21.065196498280653,72.17556141206721
-21.565196498280653,71.30953600828278
-22.065196498280653,70.44351060449834
-22.565196498280653,69.57748520071391
-23.065196498280653,68.71145979692947
-23.565196498280653,67.84543439314504
-24.065196498280653,66.9794089893606
-24.565196498280653,66.11338358557617
-25.065196498280653,65.24735818179174
-25.565196498280653,64.3813327780073
-26.065196498280653,63.515307374222864
-26.565196498280653,62.64928197043842
-27.065196498280653,61.78325656665398
-27.565196498280653,60.91723116286954
-28.065196498280653,60.0512057590851
-28.565196498280653,59.18518035530066
-29.065196498280653,58.31915495151622
-29.565196498280653,57.45312954773178
-30.065196498280653,56.587104143947336
-30.565196498280653,55.721078740162895
-31.065196498280653,54.855053336378454
-31.565196498280653,53.98902793259401
-32.06519649828065,53.12300252880957
-32.56519649828065,52.25697712502513
-33.06519649828065,51.39095172124069
-33.56519649828065,50.52492631745625
-34.06519649828065,49.65890091367181
-34.56519649828065,48.79287550988737
-35.06519649828065,47.926850106102926
-35.786884334767684,48.34351677276959
-36.50857217125472,48.760183439436254
-37.230260007741755,49.17685010610292
-37.95194784422879,49.59351677276958
-38.673635680715826,50.01018343943625
-39.39532351720286,50.42685010610291
-40.1170113536899,50.843516772769576
-40.83869919017693,51.26018343943624
-41.56038702666397,51.676850106102904
-42.282074863151,52.09351677276957
-43.00376269963804,52.51018343943623
-43.725450536125074,52.9268501061029
-44.44713837261211,53.34351677276956
-45.168826209099144,53.760183439436226
-45.89051404558618,54.17685010610289
-46.612201882073215,54.593516772769554
-47.33388971856025,55.01018343943622
-48.055577555047286,55.42685010610288
-48.77726539153432,55.84351677276955
-49.49895322802136,56.26018343943621
-50.22064106450839,56.676850106102876
-50.94232890099543,57.09351677276954
-51.66401673748246,57.510183439436204
-52.3857045739695,57.92685010610287
-53.107392410456534,58.34351677276953
-53.82908024694357,58.7601834394362
-54.550768083430604,59.17685010610286
-55.27245591991764,59.593516772769526
-55.994143756404675,60.01018343943619
-56.71583159289171,60.426850106102854
-57.437519429378746,60.84351677276952
-58.15920726586578,61.26018343943618
-58.88089510235282,61.67685010610285
-59.60258293883985,62.09351677276951
-60.32427077532689,62.510183439436176
-61.04595861181392,62.92685010610284
-61.76764644830096,63.343516772769505
-62.489334284787994,63.76018343943617
-63.21102212127503,64.17685010610283
-63.932709957762064,64.5935167727695
-64.65439779424909,65.01018343943618
-65.37608563073613,65.42685010610285
-66.09777346722316,65.84351677276952
-66.8194613037102,66.26018343943619
-67.54114914019723,66.67685010610286
-68.26283697668427,67.09351677276953
-68.9845248131713,67.5101834394362
-69.70621264965834,67.92685010610288
-70.42790048614538,68.34351677276955
-71.14958832263241,68.76018343943622
-71.87127615911945,69.17685010610289
-72.59296399560648,69.59351677276956
-73.31465183209352,70.01018343943623
-74.03633966858055,70.4268501061029
-74.75802750506759,70.84351677276958
-75.47971534155462,71.26018343943625
-76.20140317804166,71.67685010610292
-76.9230910145287,72.09351677276959
-77.64477885101573,72.51018343943626
-78.36646668750276,72.92685010610293
-79.0881545239898,73.3435167727696
-79.80984236047684,73.76018343943628
-80.53153019696387,74.17685010610295
-81.2532180334509,74.59351677276962
-81.97490586993794,75.01018343943629
-82.69659370642498,75.42685010610296
-83.41828154291201,75.84351677276963
-84.13996937939905,76.2601834394363
-84.86165721588608,76.67685010610298
-85.58334505237312,77.09351677276965
-86.30503288886015,77.51018343943632
-87.02672072534719,77.92685010610299
-87.74840856183422,78.34351677276966
-88.47009639832126,78.76018343943633
-89.1917842348083,79.176850106103
-89.91347207129533,79.59351677276968
-90.63515990778237,80.01018343943635
-91.3568477442694,80.42685010610302
-92.07853558075644,80.84351677276969
-92.80022341724347,81.26018343943636
-93.52191125373051,81.67685010610303
-94.24359909021754,82.0935167727697
-94.96528692670458,82.51018343943637
-95.68697476319161,82.92685010610305
-96.40866259967865,83.34351677276972
-97.13035043616568,83.76018343943639
-97.85203827265272,84.17685010610306
-98.57372610913976,84.59351677276973
-99.29541394562679,85.0101834394364
-100.01710178211383,85.42685010610307
-100.73878961860086,85.84351677276975
-101.4604774550879,86.26018343943642
-102.18216529157493,86.67685010610309
-102.90385312806197,87.09351677276976
-103.625540964549,87.51018343943643
-104.34722880103604,87.9268501061031
-105.06891663752307,88.34351677276977
-105.79060447401011,88.76018343943645
-106.51229231049714,89.17685010610312
-107.23398014698418,89.59351677276979
-107.95566798347122,90.01018343943646
-108.67735581995825,90.42685010610313
-109.39904365644529,90.8435167727698
-110.12073149293232,91.26018343943647
-110.84241932941936,91.67685010610315
-111.56410716590639,92.09351677276982
-112.28579500239343,92.51018343943649
-113.00748283888046,92.92685010610316
-113.7291706753675,93.34351677276983
-114.45085851185453,93.7601834394365
-115.17254634834157,94.17685010610317
-115.8942341848286,94.59351677276985
-116.61592202131564,95.01018343943652
-117.33760985780268,95.42685010610319
-118.05929769428971,95.84351677276986
-118.78098553077675,96.26018343943653
-119.50267336726378,96.6768501061032
-120.22436120375082,97.09351677276987
-120.94604904023785,97.51018343943655
-121.66773687672489,97.92685010610322
-122.38942471321192,98.34351677276989
-123.11111254969896,98.76018343943656
-123.832800386186,99.17685010610323
-124.55448822267303,99.5935167727699
-125.27617605916006,100.01018343943657
-125.9978638956471,100.42685010610325
-126.71955173213414,100.84351677276992
-127.44123956862117,101.26018343943659
-128.1629274051082,101.67685010610326
-128.88461524159524,102.09351677276993
-129.60630307808228,102.5101834394366
-130.3279909145693,102.92685010610327
-131.04967875105635,103.34351677276995
-131.77136658754338,103.76018343943662
